FRN,Firm,PSD Firm Status,PSD Agent Status,Authorisation Status,Effective Date,Effective To Date,Data listed here is as at the close of business on: 2019-04-18
512151,FT Financial Services Ltd,Cancelled - Small PI,,No longer authorised,2013-03-14 00:00:00,
512152,Bazlul Hakim,Cancelled - Small PI,PSD Agent,Registered,2012-01-31 00:00:00,
512153,Mohammed Ayoob,PSD Revoked PI,PSD Agent,No longer authorised,2014-06-20 00:00:00,
512163,Pay2Global Limited,Cancelled - Small PI,,No longer authorised,2012-02-08 00:00:00,
512228,Khan Enterprises (UK) Limited,Cancelled - Small PI,,No longer authorised,2011-09-01 00:00:00,
512321,Tele Transfer Limited,Small Payment Institution,PSD Agent Former,Registered,2018-06-22 00:00:00,
512323,FastMoneyPay (UK) Limited,Cancelled - Small PI,,No longer authorised,2017-02-21 00:00:00,
512324,Megamall Limited,PSD Revoked PI,PSD Agent,Registered,2019-01-13 00:00:00,
512326,Aim Money Transfer Limited,Cancelled - Small PI,PSD Agent,No longer authorised,2012-10-02 00:00:00,
512329,Mega Advice Services Ltd,PSD Revoked PI,PSD Agent Former,No longer authorised,2014-07-11 00:00:00,
512330,Akhtar Ali Akhtar,Cancelled - Small PI,PSD Agent,Registered,2013-10-07 00:00:00,
512331,Mohammed Dudu Miah,PSD Revoked PI,PSD Agent Former,No longer authorised,2014-06-19 00:00:00,
512332,Viviana Paragas,Cancelled - Small PI,,No longer authorised,2011-04-19 00:00:00,
512376,International Money Express (IME) Ltd,Cancelled - Small PI,PSD Agent,Registered,2011-04-01 00:00:00,
512457,eTranzact (UK) Limited,Cancelled - Small PI,,Registered,2013-11-22 00:00:00,
512464,Spice Investments Limited,Cancelled - Small PI,PSD Agent,Registered,2011-08-15 00:00:00,
512468,Nisar Ahmed,Cancelled - Small PI,,No longer authorised,2011-11-03 00:00:00,
512470,Mohamoud Abdulla,Cancelled - Small PI,,Registered,2011-02-18 00:00:00,
512476,Basharat Hussain,PSD Revoked PI,,No longer authorised,2012-03-06 00:00:00,
512477,Sonali Express Limited,Cancelled - Small PI,PSD Agent,Registered,2013-09-23 00:00:00,
512652,The Zim Shop Ltd,Cancelled - Small PI,,Registered,2012-08-09 00:00:00,
512912,Budul Electronics Limited,Small Payment Institution,PSD Agent,Registered,2018-10-19 00:00:00,
512919,Orwell Union Ltd,Cancelled - Small PI,,No longer authorised,2011-10-21 00:00:00,
512931,Mohammed Riaz,,,No longer registered as an Appointed Representative,2010-07-23 00:00:00,
512934,A & E Claims Ltd,Cancelled - Small PI,PSD Agent Former,No longer authorised,2017-03-03 00:00:00,
512958,Ireland FX Limited,PSD Revoked PI,,No longer authorised,2019-01-13 00:00:00,
512981,Khuram Ayub,PSD Revoked PI,PSD Agent Former,No longer authorised,2012-02-24 00:00:00,
513000,Riaz Aslam Gul,PSD Revoked PI,PSD Agent Former,No longer authorised,2012-07-31 00:00:00,
513065,Hermex International Limited,Cancelled - Small PI,,No longer authorised,2011-10-21 00:00:00,
513068,Continental Travel Agency Limited,Cancelled - Small PI,PSD Agent,Registered,2018-10-26 00:00:00,
513111,Farook Shuhaimy,PSD Revoked PI,,No longer authorised,2011-11-24 00:00:00,
469378,Garston Ventures Limited,,,No longer authorised,2010-03-24 00:00:00,
513269,Mina Express Limited,Small Payment Institution,PSD Agent Former,Registered,2018-09-17 00:00:00,
513284,Aida Camat,Cancelled - Small PI,PSD Agent Former,Registered,2019-01-24 00:00:00,
513285,Quantum Consulting Limited,Cancelled - Small PI,,No longer authorised,2011-04-19 00:00:00,
513371,Kamran Shaban,Cancelled - Small PI,,Registered,2011-02-18 00:00:00,
513373,Boston Instant Money Transfer Limited,Cancelled - Small PI,,No longer authorised,2011-03-01 00:00:00,
513539,Abdul Rashid Tarafder,Cancelled - Small PI,PSD Agent Former,Registered,2014-01-16 00:00:00,
513550,Ariana Exchange Limited,Cancelled - Small PI,,No longer authorised,2012-11-30 00:00:00,
513567,I-Pay Worldwide Limited,Cancelled - Small PI,,No longer authorised,2012-01-24 00:00:00,
513581,More Hill Consultants Limited,Cancelled - Small PI,,No longer authorised,2011-10-25 00:00:00,
513601,Brasilshop Distribuidora Ltd,Cancelled - Small PI,,Registered,2011-02-14 00:00:00,
513629,A & B General (UK) Limited,Cancelled - Small PI,,No longer authorised,2016-08-10 00:00:00,
513630,Vijay Money Limited,Cancelled - Small PI,PSD Agent Former,No longer authorised,2013-10-22 00:00:00,
513786,R F Transfer Limited,Cancelled - Small PI,,No longer authorised,2011-02-15 00:00:00,
513920,Mohammed Shah Alam,Cancelled - Small PI,,No longer authorised,2011-10-06 00:00:00,
513927,Provident Equity Limited,PSD Revoked PI,,No longer authorised,2014-03-18 00:00:00,
514029,Safwan Ali,Cancelled - Small PI,PSD Agent,Registered,2013-10-08 00:00:00,
514032,MTT (UK) Limited,Cancelled - Small PI,PSD Agent Former,Registered,2013-10-24 00:00:00,
514034,Quick Travel & Money Exchange Ltd,Cancelled - Small PI,PSD Agent,Registered,2016-12-16 00:00:00,
514036,Piagi Limited,Cancelled - Small PI,,No longer authorised,2014-05-01 00:00:00,
514047,Pak Traders Limited,Cancelled - Small PI,PSD Agent Former,No longer authorised,2012-10-23 00:00:00,
514098,Travel Unique Limited,Cancelled - Small PI,PSD Agent,Registered,2013-06-06 00:00:00,
514121,Mizanur Rahaman,Cancelled - Small PI,PSD Agent,Registered,2014-02-12 00:00:00,
514130,Bareeze Limited,Cancelled - Small PI,PSD Agent,Registered,2013-02-08 00:00:00,
514146,Razo Weal Limited,Cancelled - Small PI,PSD Agent Former,Registered,2011-02-18 00:00:00,
514178,Ebury Partners UK Limited,Cancelled - Small PI,,No longer authorised,2010-08-23 00:00:00,
514228,Rizwan Butt,Cancelled - Small PI,PSD Agent Former,No longer authorised,2013-05-20 00:00:00,
514246,Credit Lucky Limited,Cancelled - Authorised PI,,No longer authorised,2016-02-16 00:00:00,
514309,Shift Financial Services Ltd,Cancelled - Small PI,,No longer authorised,2016-04-29 00:00:00,
514355,Khelifa Mussa,Application Withdrawn - PI,PSD Agent,Registered,2011-09-12 00:00:00,
514401,Taran Express Limited,Small Payment Institution,,Registered,2018-09-27 00:00:00,
514406,Inter City Money Limited,Authorised Payment Institution,PSD Agent Former,Registered,2018-04-30 00:00:00,
514421,Amaravathy Perinpanathan,Cancelled - Small PI,PSD Agent Former,Registered,2013-04-23 00:00:00,
514425,Union Transfer Limited,PSD Revoked PI,,No longer authorised,2019-01-13 00:00:00,
514433,Eastwest Corporation Limited,Cancelled - Small PI,,Registered,2013-10-24 00:00:00,
514478,Swift Management (UK) Ltd,PSD Revoked PI,PSD Agent,Registered,2019-01-13 00:00:00,
514482,One Stop Finance UK Ltd,Cancelled - Small PI,PSD Agent,Registered,2013-11-22 00:00:00,
514496,Syed Mukarrom Bakth,Cancelled - Small PI,PSD Agent,Registered,2013-05-17 00:00:00,
514509,Mohammed Kamrul Islam,Cancelled - Small PI,PSD Agent Former,Registered,2011-02-14 00:00:00,
514520,Mizanur Rahman,Cancelled - Small PI,PSD Agent,Registered,2014-01-29 00:00:00,
514523,Altras International Limited,Cancelled - Small PI,PSD Agent Former,No longer authorised,2015-02-02 00:00:00,
514568,Star Net Services Limited,Cancelled - Small PI,,No longer authorised,2011-02-08 00:00:00,
514586,Sahal Express Limited,Cancelled - Small PI,,Registered,2014-05-30 00:00:00,
514595,Durdur Limited,Cancelled - Small PI,,No longer authorised,2011-10-04 00:00:00,
514695,Earnest Forex LLP,Cancelled - Small PI,,Registered,2014-09-11 00:00:00,
514754,Ali Supermarket Ltd,Cancelled - Small PI,PSD Agent,Registered,2011-08-31 00:00:00,
514756,Mike Chipere,Cancelled - Small PI,,Registered,2013-03-21 00:00:00,
514766,Olampicaran Limited,Small Payment Institution,PSD Agent Former,Registered,2018-09-26 00:00:00,
514821,Easypayment Limited,PSD Revoked PI,,No longer authorised,2012-06-18 00:00:00,
514952,City Travel and Immigration Services Limited,Cancelled - Small PI,PSD Agent Former,No longer authorised,2017-08-03 00:00:00,
515047,Exchange Brokers (UK) Limited,Cancelled - Authorised PI,,No longer authorised,2012-07-13 00:00:00,
515108,Collective Enterprises Limited,Cancelled - Authorised PI,,No longer authorised,2016-09-09 00:00:00,
515155,Sabbir Money Transfer UK Limited,PSD Revoked PI,PSD Agent,Registered,2019-01-13 00:00:00,
515162,Violeta Cox,PSD Revoked PI,PSD Agent,Registered,2019-01-13 00:00:00,
515166,Gallad International Services Limited,Cancelled - Small PI,,No longer authorised,2011-03-29 00:00:00,
515570,Speedy INTL Limited,PSD Revoked PI,PSD Agent Former,No longer authorised,2012-01-24 00:00:00,
515572,Edward StClare,Cancelled - Small PI,,No longer authorised,2014-09-03 00:00:00,
515576,Global Travel and Financial Solutions Limited,Cancelled - Small PI,PSD Agent Former,No longer authorised,2015-04-07 00:00:00,
515597,Dara Qute Limited,Cancelled - Small PI,,No longer authorised,2011-03-30 00:00:00,
537060,First Rate FX Limited,Cancelled - Authorised PI,,No longer authorised,2018-07-13 00:00:00,
537425,Shahan Sha,Cancelled - Small PI,PSD Agent Former,Registered,2014-01-06 00:00:00,
537455,Qasim Ali Gujar,Cancelled - Small PI,,No longer registered as an Appointed Representative,2014-03-31 00:00:00,
537529,Goldendays Travel Limited,,PSD Agent,Registered,2011-12-08 00:00:00,
537568,iRemit Global Remittance Ltd,Authorised Payment Institution,PSD Agent Former,Registered,2018-06-18 00:00:00,
515660,Time and Money Services Limited,Cancelled - Small PI,,No longer authorised,2012-03-28 00:00:00,
515668,IFT INT Money Business Limited,Cancelled - Small PI,,No longer authorised,2013-01-16 00:00:00,
515751,Barakah UK Limited,Cancelled - Small PI,PSD Agent,Registered,2015-04-27 00:00:00,
515792,Times Travel (UK) Ltd,Cancelled - Small PI,PSD Agent,No longer authorised,2017-03-03 00:00:00,
515880,Intercity Money Transfers Ltd,PSD Revoked PI,PSD Agent,Registered,2019-01-13 00:00:00,
515966,Webmoney Exchange Limited,Cancelled - Small PI,,No longer authorised,2011-10-06 00:00:00,
515996,Trans-Fast Remittance Limited,Cancelled - Small PI,,No longer authorised,2011-02-25 00:00:00,
516047,Rafiq Jafari,Cancelled - Small PI,,Registered,2013-04-23 00:00:00,
516135,Smartxpress Limited,Cancelled - Small PI,PSD Agent Former,Registered,2013-09-12 00:00:00,
516145,Musherah Alnamari,Cancelled - Small PI,,Registered,2011-06-07 00:00:00,
516182,Pace Financial Group Limited,Cancelled - Small PI,,No longer authorised,2018-10-03 00:00:00,
537672,Abex Transfers Ltd,Cancelled - Small PI,,Registered,2012-02-10 00:00:00,
537811,Moneyto Limited,Authorised Payment Institution,PSD Agent Former,Registered,2018-03-07 00:00:00,
537841,Currency Matters Limited,Authorised Payment Institution,,Registered,2018-05-11 00:00:00,
537844,Money Express Worldwide Ltd,Authorised Payment Institution,PSD Agent Former,Registered,2018-06-14 00:00:00,
537872,CP Express Limited,Authorised Payment Institution,PSD Agent Former,Registered,2018-05-18 00:00:00,
537953,HDP Trading Limited,Cancelled - Small PI,,No longer authorised,2016-04-01 00:00:00,
516183,Euro Remittance Limited,Cancelled - Small PI,,Registered,2014-09-24 00:00:00,
516185,Pakistan Money Exchange,Cancelled - Small PI,PSD Agent Former,Registered,2013-02-08 00:00:00,
516226,Faridullah Sherzad,Cancelled - Small PI,PSD Agent Former,No longer authorised,2013-02-04 00:00:00,
516239,Hassan Omar Hassan,Cancelled - Small PI,PSD Agent Former,No longer authorised,2016-03-07 00:00:00,
516373,Shustory Limited,Cancelled - Small PI,PSD Agent Former,Registered,2014-03-14 00:00:00,
516436,Aims Trading UK Limited,Cancelled - Small PI,,Registered,2011-02-18 00:00:00,
516438,Dollar Direct Limited,Cancelled - Small PI,PSD Agent Former,No longer authorised,2015-03-05 00:00:00,
516443,The FX Firm Limited,Cancelled - Small PI,,No longer authorised,2012-07-16 00:00:00,
516448,CPS Fast Link Money Transfer Limited,Cancelled - Small PI,,No longer authorised,2012-07-16 00:00:00,
516473,Rashid Exchange Limited,Cancelled - Small PI,,No longer authorised,2012-07-26 00:00:00,
516474,Kapook UK Ltd,Cancelled - Small PI,PSD Agent,Registered,2017-06-01 00:00:00,
516538,Deepak Jatania,Cancelled - Small PI,,No longer authorised,2016-12-08 00:00:00,
516540,Mohamad Tagi Seifekar Korejany,Cancelled - Small PI,,Registered,2014-01-03 00:00:00,
516543,TEB Travel Limited,Cancelled - Small PI,,No longer authorised,2012-09-26 00:00:00,
538302,Uzma Shazad,Cancelled - Small PI,PSD Agent Former,No longer authorised,2014-09-02 00:00:00,
538374,MATRIX INTERNATIONAL HOLDINGS LIMITED,Cancelled - Authorised PI,,Registered,2014-03-31 00:00:00,
538385,Done It Limited,Cancelled - Authorised PI,,Registered,2013-04-25 00:00:00,
538425,FX Master Limited,Authorised Payment Institution,PSD Agent Former,Registered,2018-04-18 00:00:00,
538431,Mohammad Ashraf,,PSD Agent,Registered,2011-08-24 00:00:00,
538435,Iqra International Money Transfer Limited,Authorised Payment Institution,PSD Agent,Registered,2018-07-04 00:00:00,
538510,S N Money Exchange Limited,Cancelled - Small PI,PSD Agent Former,Registered,2013-01-11 00:00:00,
538515,Lucky Money Remittance UK Ltd,Cancelled - Small PI,,No longer authorised,2012-07-12 00:00:00,
538519,Bhandari Brothers Limited,Small Payment Institution,PSD Agent Former,Registered,2018-03-23 00:00:00,
538521,Mohammed Taj Ghaus and Shabir Hussain,Cancelled - Small PI,PSD Agent,Registered,2018-10-03 00:00:00,
538522,Remfore Limited,Cancelled - Small PI,PSD Agent Former,Registered,2013-11-29 00:00:00,
538533,MoBank Limited,Cancelled - Small PI,,No longer authorised,2014-03-24 00:00:00,
538535,IFIC Money Transfer (UK) Ltd,Cancelled - Small PI,PSD Agent Former,No longer authorised,2015-03-31 00:00:00,
538539,Fanh Enterprise & Company Limited,Cancelled - Small PI,PSD Agent Former,No longer authorised,2015-01-07 00:00:00,
538542,Moneyline Express Limited,Cancelled - Small PI,,Registered,2013-04-23 00:00:00,
538543,Mohammad Saeed,PSD Revoked PI,PSD Agent Former,No longer authorised,2019-01-13 00:00:00,
538559,First African Remittances Limited,Cancelled - Small PI,PSD Agent Former,No longer authorised,2012-11-28 00:00:00,
538564,Mohammad Yasin,Cancelled - Small PI,PSD Agent,Registered,2013-03-14 00:00:00,
538569,Mandip Singh,Cancelled - Small PI,,No longer authorised,2015-02-20 00:00:00,
538641,CashPot Limited,Cancelled - Small PI,,No longer authorised,2012-08-10 00:00:00,
538671,Iman Money Transfer Ltd,Cancelled - Small PI,,No longer authorised,2018-10-25 00:00:00,
538698,Karam Hussain,PSD Revoked PI,PSD Agent,Registered,2019-01-13 00:00:00,
538706,Z & A Travel Ltd,Application Withdrawn - PI,PSD Agent,Registered,2011-07-14 00:00:00,
538714,Zahid Hussain,PSD Revoked PI,PSD Agent,Registered,2019-01-13 00:00:00,
538715,City Business Services,Cancelled - Small PI,PSD Agent Former,No longer authorised,2013-03-21 00:00:00,
538721,Saeed Majeed Khan,Cancelled - Small PI,PSD Agent,Registered,2017-03-03 00:00:00,
538729,Investor Trading Limited,,PSD Agent Former,No longer authorised,2012-05-15 00:00:00,
538734,Tariq Hussain,Cancelled - Small PI,PSD Agent Former,No longer authorised,2015-03-24 00:00:00,
516593,Unistream UK Limited,Cancelled - Small PI,PSD Agent Former,No longer authorised,2016-12-01 00:00:00,
516616,Worldremit Limited,Cancelled - Small PI,,No longer authorised,2012-06-13 00:00:00,
516647,ANU Express Limited,PSD Revoked PI,PSD Agent,Registered,2019-01-13 00:00:00,
516648,KLM Enterprises Limited,Cancelled - Small PI,PSD Agent Former,No longer authorised,2018-10-25 00:00:00,
516650,Krasniqi Limited,Small Payment Institution,,Registered,2018-09-03 00:00:00,
516747,Jose Quiambao,PSD Revoked PI,,No longer authorised,2012-05-30 00:00:00,
516788,Zim Network Financial Services Limited,PSD Revoked PI,,No longer authorised,2012-08-14 00:00:00,
516994,M S Traders UK LTD,,PSD Agent Former,Registered,2011-06-17 00:00:00,
517037,Premier & Co. Limited,Cancelled - Authorised PI,PSD Agent Former,No longer authorised,2018-07-13 00:00:00,
517069,Homelink Remit (UK) Limited,Cancelled - Small PI,,No longer authorised,2014-05-21 00:00:00,
517084,Fadugu Limited,PSD Revoked PI,,No longer authorised,2013-11-04 00:00:00,
517090,North West Money Exchange Ltd,Small Payment Institution,,Registered,2018-11-16 00:00:00,
517092,Silsila Services Limited,Cancelled - Small PI,PSD Agent,Registered,2011-03-30 00:00:00,
517093,Smart Transfer Limited,PSD Revoked PI,,No longer authorised,2019-01-13 00:00:00,
517165,Custom House Financial (UK) LTD,Authorised Payment Institution,,Registered,2018-05-16 00:00:00,
517173,Wycombe Travel LTD,Cancelled - Small PI,PSD Agent Former,No longer authorised,2011-07-19 00:00:00,
517223,Babur Hussain,Cancelled - Small PI,PSD Agent,Registered,2014-01-09 00:00:00,
517227,Moneynetint Limited,Cancelled - Authorised PI,PSD Agent Former,No longer authorised,2014-11-12 00:00:00,
517305,Lawrence Associates London Limited,Small Payment Institution,PSD Agent Former,Registered,2018-12-06 00:00:00,
517320,Tor Currency Exchange Limited,Cancelled - Authorised PI,,No longer authorised,2017-06-16 00:00:00,
517368,Fund Movement Limited,Cancelled - Small PI,,No longer authorised,2016-09-16 00:00:00,
517371,Escape Currency PLC,Cancelled - Small PI,,No longer authorised,2012-11-16 00:00:00,
517376,GGS Global Limited,Cancelled - Small PI,PSD Agent,No longer authorised,2016-06-17 00:00:00,
517424,PBL Exchange (UK) Limited,Cancelled - Small PI,PSD Agent Former,No longer authorised,2015-11-02 00:00:00,
517521,Malik Ishtiaq,Cancelled - Small PI,PSD Agent,Registered,2014-01-24 00:00:00,
517570,1st Contact Money LTD,Authorised Payment Institution,,Registered,2018-02-02 00:00:00,
517716,Jafri Syed Nasir Abbas,Cancelled - Small PI,PSD Agent Former,No longer authorised,2016-12-09 00:00:00,
517825,Shahjalal Express Ltd,Cancelled - Small PI,PSD Agent,Registered,2014-03-28 00:00:00,
517915,Nawak Traders Limited,Cancelled - Small PI,PSD Agent,Registered,2013-12-16 00:00:00,
517919,Abacus Transfers Limited,PSD Revoked PI,,No longer authorised,2014-07-24 00:00:00,
517923,AM & Sons Money Exchange,Cancelled - Small PI,,No longer authorised,2012-01-05 00:00:00,
518051,Brac Saajan Exchange Ltd,Cancelled - Small PI,,No longer authorised,2013-01-31 00:00:00,
518059,Interglobe Travel,Cancelled - Small PI,PSD Agent,Registered,2013-11-29 00:00:00,
518063,Eastern Express Limited,Cancelled - Small PI,PSD Agent Former,No longer authorised,2011-05-10 00:00:00,
518114,Mohammad Attique Malik,Cancelled - Small PI,,No longer authorised,2013-03-15 00:00:00,
518155,Ruby Eustaquio,Cancelled - Small PI,,No longer authorised,2015-04-27 00:00:00,
518177,Kwality Forex Exchange Limited,Cancelled - Small PI,,No longer authorised,2011-05-10 00:00:00,
518352,Juba Express Limited,Small Payment Institution,,Registered,2018-03-23 00:00:00,
518355,Rasaki Obafemi Anifowoshe,Small Payment Institution,PSD Agent,Registered,2018-10-25 00:00:00,
518389,Najeeb Ur-Rehman,Cancelled - Small PI,PSD Agent,No longer authorised,2019-01-13 00:00:00,
518506,Mufti Travel and Tours Ltd,Application Withdrawn - PI,PSD Agent Former,No longer authorised,2011-11-28 00:00:00,
518509,Premier Concept Financial Services Limited,Cancelled - Small PI,,No longer authorised,2016-04-29 00:00:00,
518664,Mohamed Yassar Atham,Cancelled - Small PI,PSD Agent Former,No longer authorised,2013-04-23 00:00:00,
518831,Sultania Money Exchange,Cancelled - Small PI,PSD Agent,Registered,2016-11-11 00:00:00,
518870,Sardar Agha,Cancelled - Small PI,,No longer authorised,2012-01-05 00:00:00,
538804,Infinity International Ltd,Cancelled - Small PI,,Registered,2012-02-22 00:00:00,
538811,Marius Bausys,Cancelled - Small PI,,Registered,2013-05-07 00:00:00,
538820,Intelligent Systems Solutions Ltd,Cancelled - Small PI,,No longer authorised,2012-12-19 00:00:00,
538825,Exotic Money Services Ltd,PSD Revoked PI,,No longer authorised,2015-08-10 00:00:00,
538828,Columbus Currency Ltd,Cancelled - Small PI,,No longer authorised,2015-05-29 00:00:00,
538840,Sachin Solutions UK Limited,Cancelled - Small PI,,No longer authorised,2013-06-04 00:00:00,
538851,Bucka General Trading Ltd,Cancelled - Small PI,,Registered,2013-12-16 00:00:00,
538970,Ahmad Tariq,Cancelled - Small PI,PSD Agent Former,No longer authorised,2013-10-08 00:00:00,
539518,LXM Finance LLP,Authorised Payment Institution,,Authorised,2018-04-24 00:00:00,
539723,Zereen Money Limited,Small Payment Institution,PSD Agent Former,Registered,2018-03-28 00:00:00,
539726,Sellan Sivasaravanamutthu,Cancelled - Small PI,PSD Agent Former,No longer authorised,2012-09-26 00:00:00,
539733,Abid Hussain,PSD Revoked PI,PSD Agent,No longer authorised,2015-06-10 00:00:00,
539737,Idrees Exchange Limited,Cancelled - Small PI,,Registered,2013-10-24 00:00:00,
518885,Business Links International Limited,Small Payment Institution,,Registered,2018-06-28 00:00:00,
518897,PGS World Limited,Cancelled - Small PI,,Registered,2011-02-18 00:00:00,
519060,Sohail Anjum,Cancelled - Small PI,PSD Agent Former,No longer authorised,2012-01-05 00:00:00,
519071,Kamal Miah,Cancelled - Small PI,,Registered,2012-01-30 00:00:00,
519345,Fone Valley Limited,Cancelled - Small PI,PSD Agent Former,No longer authorised,2014-03-31 00:00:00,
519669,Fast Encash Money Transfer Services Ltd,Authorised Payment Institution,PSD Agent,Registered,2018-03-07 00:00:00,
539810,Eden Money Exchange Limited,Cancelled - Small PI,,No longer authorised,2012-03-30 00:00:00,
539847,GMB Travels & Money Transfer Ltd,Cancelled - Small PI,PSD Agent,Registered,2013-12-16 00:00:00,
539852,United Forex Ltd,PSD Revoked PI,,No longer authorised,2015-08-05 00:00:00,
539853,Webkonnect Resources International Limited,,PSD Agent,Registered,2011-04-19 00:00:00,
539856,Webfast International Limited,,PSD Agent,Registered,2011-04-19 00:00:00,
539865,U.K.J Tradelinks Limited,,PSD Agent,Registered,2011-04-19 00:00:00,
539871,Kashure Limited,,PSD Agent,Registered,2011-04-19 00:00:00,
539872,Tia Moni Transfer Ltd,Application Withdrawn - PI,PSD Agent,Registered,2011-08-24 00:00:00,
539874,Muhammad Anwar Zahid,Cancelled - Small PI,PSD Agent,Registered,2012-08-02 00:00:00,
539889,Haroon Travel MSB Ltd,Cancelled - Small PI,PSD Agent,Registered,2018-11-08 00:00:00,
539903,Punjab Money Exchange Ltd,Cancelled - Small PI,PSD Agent Former,Registered,2013-06-06 00:00:00,
539904,Eastern Changle Finance Ltd,Cancelled - Small PI,,No longer authorised,2016-04-06 00:00:00,
539908,Moonstar Travel Ltd,Cancelled - Small PI,PSD Agent,Registered,2014-03-14 00:00:00,
539911,Easy Travel Ltd,Cancelled - Small PI,PSD Agent Former,No longer authorised,2012-01-17 00:00:00,
539913,Rizwan-Ul Zaman,Cancelled - Small PI,PSD Agent Former,No longer authorised,2013-12-30 00:00:00,
539915,Kamal Hussain,Application Withdrawn - PI,PSD Agent Former,No longer authorised,2011-08-25 00:00:00,
539918,Kumarasamy Suntharaesan,Cancelled - Small PI,,No longer authorised,2018-09-05 00:00:00,
539924,Pascarn Services Limited,Cancelled - Small PI,,Registered,2013-12-10 00:00:00,
539926,Hamidurrahman Molvi,Cancelled - Small PI,,No longer authorised,2018-03-22 00:00:00,
539927,Syed Babar Ali Naqvi,Cancelled - Small PI,PSD Agent,Registered,2012-03-30 00:00:00,
539928,Sundorbon Limited,Cancelled - Small PI,,No longer authorised,2015-01-16 00:00:00,
539933,Gian Singh Gill,Application Withdrawn - PI,PSD Agent Former,Registered,2011-09-20 00:00:00,
539936,Md. Shamsul Islam,Cancelled - Small PI,PSD Agent Former,No longer authorised,2013-03-21 00:00:00,
539941,Asad Ali,Cancelled - Small PI,PSD Agent,Registered,2013-02-05 00:00:00,
539942,Murugupillai Jeganathan,Small Payment Institution,PSD Agent,Registered,2018-02-05 00:00:00,
539965,Mazhar Hussain,,PSD Agent,Registered,2011-03-14 00:00:00,
539971,Luton Skychase Travel & Cargo Ltd,Cancelled - Small PI,PSD Agent Former,No longer authorised,2018-10-25 00:00:00,
539978,Nurul Azim Sikdar,Cancelled - Small PI,PSD Agent Former,Registered,2013-02-04 00:00:00,
539987,Imtiaz Ali,Cancelled - Small PI,PSD Agent,Registered,2014-03-31 00:00:00,
539991,Subhash Chander Anand,PSD Revoked PI,,No longer authorised,2019-01-13 00:00:00,
540000,Muhammad Amjad Ali Mirza,,PSD Agent Former,Registered,2011-11-03 00:00:00,
540005,Delta East Limited,Cancelled - Small PI,PSD Agent,Registered,2013-11-29 00:00:00,
540044,Direct Money Transfer UK Limited,,PSD Agent,Registered,2011-01-25 00:00:00,
540053,Mohammad Naveed Rahim,PSD Revoked PI,PSD Agent,Registered,2019-01-13 00:00:00,
540065,CMT INC Ltd,Cancelled - Small PI,,No longer authorised,2017-06-16 00:00:00,
540071,Imtiaz Hussain,,PSD Agent Former,No longer authorised,2011-10-06 00:00:00,
540072,Mohammad Mukhtar Naseem,Application Withdrawn - PI,PSD Agent,Registered,2011-09-14 00:00:00,
540076,Atco Money Exchange Ltd.,Application Withdrawn - PI,PSD Agent,Registered,2011-11-21 00:00:00,
540078,Majed Ali,,PSD Agent,Registered,2011-09-20 00:00:00,
540092,Asad Ali,Application Withdrawn - PI,PSD Agent,Registered,2011-12-06 00:00:00,
540094,Mohammed Saeed Akhtar,Cancelled - Small PI,PSD Agent Former,No longer authorised,2013-09-26 00:00:00,
540095,Anwar Ul Haque,Application Withdrawn - PI,PSD Agent,Registered,2011-08-24 00:00:00,
540100,Mohammad Saleem,Application Withdrawn - PI,PSD Agent,Registered,2011-09-20 00:00:00,
540104,Mohammed Islam,,PSD Agent Former,Registered,2011-08-11 00:00:00,
540105,Mohammed Malik,Cancelled - Small PI,PSD Agent Former,No longer authorised,2013-11-22 00:00:00,
540121,Rifat Bibi,Cancelled - Small PI,PSD Agent Applicant,Registered,2013-03-21 00:00:00,
540122,Divine Money Transfer Limited,Cancelled - Small PI,PSD Agent,Registered,2018-12-20 00:00:00,
540141,Dollar West Ltd,Cancelled - Small PI,PSD Agent Former,No longer authorised,2012-10-24 00:00:00,
540142,Instant Exchange UK Limited,Cancelled - Small PI,,Registered,2012-09-26 00:00:00,
540149,Zaffar MSB Limited,Cancelled - Small PI,,Registered,2013-09-20 00:00:00,
540150,Ahad Miah,Application Withdrawn - PI,PSD Agent Former,No longer authorised,2011-10-07 00:00:00,
540151,Uniglobe Exchange Limited,PSD Revoked PI,PSD Agent,Registered,2019-01-13 00:00:00,
540154,Javed Iqbal,Cancelled - Small PI,PSD Agent Applicant,Registered,2013-03-14 00:00:00,
540155,Muhammad Shahzad Naseem,,PSD Agent Former,Registered,2011-09-20 00:00:00,
540157,The Change Group Corporation Ltd,Cancelled - Small PI,PSD Agent,Registered,2013-02-15 00:00:00,
540164,Mohammad Abdul Malik,PSD Revoked PI,PSD Agent Former,No longer authorised,2019-01-13 00:00:00,
540165,Shefa Choudhury,Application Withdrawn - PI,PSD Agent,Registered,2011-08-24 00:00:00,
540183,Prime Travel & Money Exchange Limited,Cancelled - Small PI,PSD Agent Former,No longer authorised,2015-01-09 00:00:00,
540184,Quick2PK International Ltd,PSD Revoked PI,PSD Agent Former,No longer authorised,2012-10-22 00:00:00,
540202,Abdul Aziz,Cancelled - Small PI,PSD Agent Former,Registered,2013-09-12 00:00:00,
540209,Mohammed Tootla,Cancelled - Small PI,PSD Agent Former,Registered,2013-02-08 00:00:00,
540217,Travel Asia Ltd,Cancelled - Small PI,PSD Agent Former,No longer authorised,2012-03-28 00:00:00,
